sentence,label_human,label_embed2discover,corpus_filename,start_pos,end_pos,file
"Wie viele davon werden (in Tonnen und Prozenten) durch Nichtbiobauern bzw. Biobauern verwendet?2. Sind die Risiken der drei Bio-Mittel im Vergleich zu den meistverwendeten chemisch-synthetischen Pflanzenschutzmitteln Glyphosat, Folpet und Mancozeb höher oder geringer?",0,0,36/17_5399.txt,310,578,36/17_5399.txt
"Da sich im Zeitalter der Globalisierung immer mehr Schweizerinnen und Schweizer im Ausland aufhalten, verlange ich, dass die Ressourcen der konsularischen Organe unseres Landes den realen Bedürfnissen angepasst werden, und somit eine rasche und wirkungsvolle Hilfe ermöglicht werden kann.",0,0,16/10_3370.txt,722,1010,16/10_3370.txt
Gibt es Entscheidungs- und Kontrollorgane?,0,0,16/10_3697.txt,2353,2395,16/10_3697.txt
Dann wurde dies eingestellt.,0,0,16/10_3492.txt,3816,3844,16/10_3492.txt
Die Interpellation wird unterstützt von folgenden Rats  mitgliedern :,0,0,21/11294.txt,630,700,21/11294.txt
"Die Sozialstatistiken der Schweiz sind noch sehr mangelhaft und voller Lücken, trotz offensichtlicher Fortschritte, die in dieser Hinsicht in den letzten Jahren gemacht worden sind.",0,0,16/10_3284.txt,283,464,16/10_3284.txt
"Der Aufenthaltsstatus vorläufig aufgenommen im Asylgesetz ist einzuschränken oder allenfalls aufzuheben.2. Anstelle dieses Status soll eine ordentliche, auf ein Jahr befristete Aufenthaltsbewilligung erteilt",0,0,16/10_3065.txt,134,343,16/10_3065.txt
"Der Aufenthaltsstatus vorläufig aufgenommen im Asylgesetz ist einzuschränken oder allenfalls aufzuheben.2. Anstelle dieses Status soll eine ordentliche, auf ein Jahr befristete Aufenthaltsbewilligung erteilt",0,0,16/10_3065.txt,134,343,16/10_3065.txt
"beides sind permanente Aufgaben und werden durch das Konsolidierungsprogramm des Bundesrates noch akzentuiert, und beide verlangen eine integrale Betrachtung aller Elemente unserer Aussenbeziehungen und Vertretungen.",0,0,16/10_3480.txt,1535,1751,16/10_3480.txt
"Der Bundesrat ist aufgefordert, die Mittel im Rahmen der bestehenden Programmvereinbarung Wald 2020-2024 und in Absprache mit den Kantonen so zu erhöhen, dass die festgehaltenen Leistungsziele erreicht und die vereinbarten Waldleistungen nachhaltig erbracht werden können.",1,1,45/20_3836.txt,2311,2583,45/20_3836.txt
"Wenn die Finanzkontrolle ausgeschlossen werde, beschneide das Parlament seine eigene Oberaufsicht, warnte ihre Tessiner Fraktionskollegin Marina Carobbio.",0,0,29/15_087.txt,12603,12757,29/15_087.txt
"Sie kann ihre Mittel nicht optimal zum Einsatz bringen, weil sie unbeteiligten Personen nicht schaden sollte und diese auch nicht provozieren sollte.",0,0,16/10_3435.txt,754,903,16/10_3435.txt
Mit der Ausweitung des Urheberrechtsschutzes im neuen URG erfuhren diese kulturellen Institutionen eine starke Ausdehnung der Entschädigungspflichten für Urheber- und verwandte Schutzrechte.,0,1,78/99_3557.txt,330,520,78/99_3557.txt
Das Gesetz von 2005 wurde in der Saison 2007/08 teilweise angewendet.,0,0,16/10_3314.txt,1594,1663,16/10_3314.txt
"Die Bestimmung verweist damit auf Artikel 20 des Übereinkommens, wonach Kinder in geeigneten Einrichtungen untergebracht werden sollen.",0,0,16/10_3320.txt,993,1128,16/10_3320.txt
"Unter analogen Voraussetzungen hat die deutsche Bundesregierung Grundlagen geschaffen für die Einrichtung eines Waldklimafonds, der ab 2013 forstliche Massnahmen im Hinblick auf die Folgen des Klimawandels mitträgt.",1,1,20/11_4164.txt,641,856,20/11_4164.txt
"Der Bundesrat wird beauftragt, die Programmvereinbarungen mit den Kantonen für die erste NFA-Periode (2008-2011) zur Verbesserung der Qualität der Moore zusammenzustellen und aufzuzeigen, inwieweit die getroffenen Massnahmen geeignet sind, die weitere Zerstörung der Moore zu stoppen.",1,1,12/08_3879.txt,1126,1410,12/08_3879.txt
Die Konsum-Trends entwickeln sich tendenziell in eine eher pflanzenbasierte Richtung.,0,0,52/22_3403.txt,63,148,52/22_3403.txt
Botschaft vom 10. Dezember 2010 zum Vertrag zwischen der Schweiz und Argentinien über Rechtshilfe in Strafsachen,0,0,16/10_112.txt,0,112,16/10_112.txt
"Es sind Leistungsbeeinträchtigte aus gesundheitlichen Gründen, die mit der Strategie der IV früh erkannt und wiedereingegliedert werden müssen, um nicht zu IV-Renten-Fällen zu werden.",0,0,16/10_3425.txt,886,1069,16/10_3425.txt
"Die Natur des Wolfes wurde fahrlässig vergessen, nämlich dass er ein Raubtier ist, dessen Anwesenheit nicht mit der Weidewirtschaft vereinbar ist.",1,1,52/22_3770.txt,180,326,52/22_3770.txt
"Ich danke dem Bundesrat für seine Antworten auf meine Interpellation 17.3422, Permakultur und Agrarökologie in der Schweiz.",1,1,35/17_3932.txt,0,124,35/17_3932.txt
"Der Bundesrat wird beauftragt, den Untersuchungsbericht zum Fall Gemini zu veröffentlichen.",0,0,16/10_3710.txt,800,891,16/10_3710.txt
"Er erläuterte uns das Tagesprogramm, welches einen Working Lunch mit zwei Fatah-Parlamentariern beinhaltete, welche uns lächelnd und ohne schlechtes Gewissen über eine Stunde warten liessen.",0,0,16/10_3428.txt,329,519,16/10_3428.txt
Diese Personen kennen die Abläufe und müssen nicht eingearbeitet werden.,0,0,32/16_3104.txt,1077,1149,32/16_3104.txt
"Es besteht somit ein erheblicher Handlungsbedarf insbesondere hinsichtlich der Freigabe, der Koordination und der einheitlichen Regulierung der geologischen Informationen im Untergrund.",0,1,33/16_4108.txt,1661,1846,33/16_4108.txt
"Nichthormonelle Stoffe wie Antibiotika und Leistungsförderer (Betaagonisten/Ractopamin) sind in Argentinien, Brasilien und teilweise in Uruguay zur Fleischproduktion erlaubt, beziehungsweise die dortigen Behörden konnten dem Bundesamt für Landwirtschaft anscheinend keine zur Schweizer Gesetzgebung äquivalenten Verbote bestätigen.",0,0,42/19_5453.txt,0,331,42/19_5453.txt
Die Krankenkassen hingegen können Taggeldversicherungen seit Einführung des KVG per 1. Januar 1996 entweder nach KVG oder nach VVG anbieten.,0,0,16/10_3788.txt,126,266,16/10_3788.txt
"Die Strafvollzugsbehörde setzte nicht nur drastische Massnahmen ein, sie verpasste es auch, den Beistand des Jugendlichen beizuziehen (BAZ vom 14. März 2010).",0,0,16/10_3321.txt,2064,2224,16/10_3321.txt
Diese Frist ist aus verschiedenen Gründen viel zu lang.,0,0,16/10_3724.txt,263,318,16/10_3724.txt
"Bei Kantonen, die bewilligte Armeeeinsätze zugesichert erhalten haben, wird gebeten",0,0,50/21_4597.txt,1237,1320,50/21_4597.txt
Seit dem Inkrafttreten im Jahre 1942 gab es diverse Partialrevisionen.,0,0,14/09_3379.txt,423,493,14/09_3379.txt
"Zu einem eigentlichen Volkszahlungsmittel haben sich in der Schweiz die 5,5 Millionen Maestro-Karten von Mastercard entwickelt.",0,0,16/10_3661.txt,556,683,16/10_3661.txt
"Die Streitigkeit konnte nur dank dem Umstand beigelegt werden, dass einer der Enteigneten - auch aufgrund des allgemeinen Aufsehens - darauf verzichtete, seinen Anspruch auf die Rückerstattung des Grundstücks in natura geltend zu machen.",0,0,75/97_1080.txt,3049,3288,75/97_1080.txt
"Laut Sachplan Fruchtfolgeflächen muss die Ausübung raumwirksamer Tätigkeiten so ausgestaltet sein, dass der Mindestumfang von 438 560 Hektaren erhalten bleibt.",1,1,16/10_3489.txt,1804,1963,16/10_3489.txt
"Keine beliebige ÖffnungFür die Bundesversammlung gehe es darum, die für die geplante Sammlung und Auswertung von Daten nötige Rechtsgrundlage zu schaffen, sagte Kommissionssprecher Balthasar Glättli (Grüne/ZH).Es geht um Sachen, von denen wir automatisch davon ausgehen, dass sie öffentlich sind, sagte er weiter - also etwa um das Abstimmungsverhalten der Parlamentarier oder um die Abwicklung der Ratsgeschäfte.",0,0,33/16_481.txt,5769,6184,33/16_481.txt
Wie wird die Erhaltung und Verbesserung der Bodenfruchtbarkeit mittels Direktzahlungen gefördert?5.,1,1,11/08_1090.txt,1513,1612,11/08_1090.txt
"Daneben sind noch Differenzen zwischen den Räten offen, die in den vergangenen zwei Wochen nicht bereinigt werden konnten.",0,0,44/20_084.txt,14559,14681,44/20_084.txt
"Ich frage den Bundesrat an, wo er mit dem Projekt der Einführung einer elektronischen Signatur steht:1. Wo kann die elektronische Signatur bei der Abwicklung von Behördenprozessen eingesetzt werden?",0,0,10/07_3322.txt,0,198,10/07_3322.txt
Der Entwurf wurde unverändert und einstimmig angenommen.,0,0,6/05_030.txt,131,187,6/05_030.txt
"Ist er der Meinung, dass der Strombedarf der Bahn künftig gedeckt werden kann?",0,0,17/10_4084.txt,1299,1377,17/10_4084.txt
"Mit der Neuorganisation der Pflegefinanzierung sollen Leistungen der Akut- und Übergangspflege im Anschluss an einen Spitalaufenthalt für längstens 14 Tage von Krankenversicherern und Kantonen nach der Regel der Spitalfinanzierung übernommen werden, wenn sie im Spital vom Arzt angeordnet werden.",0,0,16/10_3271.txt,162,458,16/10_3271.txt
"Der Bundesrat wird beauftragt, die Energieverordnung (EnV) in den Artikeln 3g bis 3i und die damit verbundenen Anhänge zur EnV so zu ändern, dass für die Berücksichtigung von Energieprojekten mit einer kostendeckenden Einspeisevergütung (KEV) prioritär das Inbetriebnahmedatum gilt und nicht der administrative Anmeldezeitpunkt bei der Netzgesellschaft.",0,0,16/10_3345.txt,0,353,16/10_3345.txt
"Der Bundesrat wird beauftragt, Fragen zum Thema Sprachen wieder in den Mikrozensus der Schweizer Bevölkerung aufzunehmen.",0,0,16/10_3617.txt,470,591,16/10_3617.txt
Wie sehen die Kaderlaufbahnmöglichkeiten für Absolventeninnen und Absolventen der Pilot-DD-UOS (zum Offizier bzw. zum höheren Unteroffizier) aus?,0,0,1/01_3114.txt,1099,1244,1/01_3114.txt
"Seit dreizehn Jahren ist die in Genf ansässige Firma SOCAR Trading damit beauftragt, das aserbaidschanische Öl in der ganzen Welt zu vertreiben.",0,0,46/20_4464.txt,394,538,46/20_4464.txt
"Der Bund kann aktiv die ökologische Infrastruktur weiter ausbauen, indem er die Biodiversität auf seinen eigenen Grundstücken und Arealen fördert und mit gutem Beispiel vorangeht.",1,1,41/19_4315.txt,461,640,41/19_4315.txt
Mit der Patentierung ist der Schutz der genetischen Vielfalt in Gefahr;,1,1,77/98_3007.txt,4000,4071,77/98_3007.txt
"Dass die Haltung von behornten Tieren zusätzlichen Aufwand bedeutet, ist ebenfalls unbestritten.",0,0,48/21_3197.txt,1817,1913,48/21_3197.txt
"Grundsätzlich bekämpft wurde in der Vorlage lediglich die Einpflanzung von tierischen Organen oder Zellen beim Menschen, die sogenannte Xenotransplantation.",0,0,1/01_057.txt,225,381,1/01_057.txt
Die meisten EU-Mitgliedstaaten haben die EG-Richtlinie über die Anerkennung von Berufsqualifikationen in ihre nationale Gesetzgebung übertragen.,0,0,16/10_1058.txt,180,324,16/10_1058.txt
"Wir müssen davon Abstand nehmen, zusätzliche Personen mit gesundheitlichen Einschränkungen zu reintegrieren.",0,0,16/10_1123.txt,1355,1465,16/10_1123.txt
Bei der Medienkompetenz handelt es sich um eine der wichtigsten Kompetenzen.,0,0,16/10_3256.txt,1701,1777,16/10_3256.txt
Eine denkbare Massnahme wäre die folgende:,0,0,16/10_3278.txt,214,256,16/10_3278.txt
Ebenso soll die Prüfung selbst unverhältnismässig teuer sein.,0,0,73/94_3201.txt,317,378,73/94_3201.txt
"Der Bericht soll einen Ausblick geben über den zukünftigen Bedarf an internationalen Verbindungspersonen (inklusive der Verbindungspersonen zu ausländischen Nachrichtendiensten) und über das zukünftige System der Führung, Steuerung und Ausgestaltung der internationalen Verbindungspersonen.",0,0,16/10_3112.txt,336,626,16/10_3112.txt
"Der Bundesrat wird beauftragt zu veranlassen, dass die neu beschlossene Pflegefinanzierung ohne Diskriminierung der privaten Spitex-Anbieter umgesetzt wird.",0,0,16/10_3770.txt,1327,1483,16/10_3770.txt
Die Flexibilisierung des Rodungsersatzes alleine kann die unerwünschte Zunahme der Waldfläche nicht verhindern.,1,1,15/09_474.txt,2156,2267,15/09_474.txt
Nur bei definitiver Aufnahme ins Asylverfahren sollen künftig Verteilungen an die Kantone vorgenommen werden.,0,0,16/10_3174.txt,1054,1163,16/10_3174.txt
Nur bei definitiver Aufnahme ins Asylverfahren sollen künftig Verteilungen an die Kantone vorgenommen werden.,0,0,16/10_3174.txt,1054,1163,16/10_3174.txt
Ich frage den Bundesrat deshalb an:1.,0,0,16/10_1040.txt,832,869,16/10_1040.txt
Ich frage den Bundesrat deshalb an:1.,0,0,16/10_1040.txt,832,869,16/10_1040.txt
"Wie sieht dieser aus?3. Kann man z. B. als Inhaberin eines kleinen Immobilientreuhandbüros, das Mandate hat zur Verwaltung von Stockwerkeigentümergemeinschaften, zur Wohnungsidentifikatorin verpflichtet werden?4.",0,0,16/10_3403.txt,817,1031,16/10_3403.txt
"Der Bundesrat wird beauftragt, die laufenden Verhandlungen mit der Europäischen Union (EU) über ein Freihandelsabkommen im Agrar- und Lebensmittelbereich unverzüglich zu stoppen.",0,0,16/10_3818.txt,963,1141,16/10_3818.txt
"Es ist absolut zulässig, dass unser Land seine Aussenpolitik - auch auf symbolischer Ebene - völlig unabhängig und entsprechend seinen Interessen gestaltet.",0,0,16/10_3707.txt,1921,2077,16/10_3707.txt
Die Forschung mit biologischem Material und genetischen Daten unterliegt strengeren Anforderungen als der Umgang mit nichtgenetischen gesundheitsbezogenen Personendaten zu Forschungszwecken.,0,0,13/09_079.txt,13916,14106,13/09_079.txt
"Im Interesse der Bekämpfung der wachsenden Arbeitslosigkeit und der damit verbundenen Gefahr einer Verschleuderung des Volksvermögens wird der Bundesrat eingeladen, überall dort, wo die Verhält­ nisse dies erheischen, dahin zu wirken, dass ein bedingtes Nutzniessungsrecht den städtischen Erwerbs­ tätigen am Grund und Boden zum Behufe der Er­ leichterung der naturalwirtschaftlichen Selbsthilfe eingeräumt werden kann.",0,0,86/No_bill_id_741.txt,1920,2339,86/No_bill_id_741.txt
"Wie denkt der Bundesrat über die Warnungen der WHO, die Antibiotika nützten immer weniger gegen ansteckende Krankheiten, z.B. gegen akute Infektionen der Atemwege, gegen Hirnhautentzündungen, Darmgrippen, akute Blutver giftungen?",0,0,64/81_564.txt,973,1202,64/81_564.txt
"Was aber bisher unterlassen wurde, ist eine in angemessener Form geäusserte Geste des Bedauerns für das, was so nicht hätte sein dürfen.",0,0,73/95_3039.txt,11899,12035,73/95_3039.txt
Die einschlägigen Artikel zu diesen Investitionskrediten (Art.,0,0,5/04_3058.txt,1078,1140,5/04_3058.txt
"In seiner Antwort auf die Interpellation 21.3178 hat der Bundesrat angedeutet, dass der Ständige Ausschuss der Berner Konvention seinen Antrag auf Zurückstufung des Wolfs von den streng geschützten Tierarten zu den geschützten Tierarten Ende Herbst 2021 prüfen dürfte.",1,1,50/21_4588.txt,469,741,50/21_4588.txt
"Es besteht die Gefahr, dass im Umfang der Fördergeld-Verteilung ein weiteres Bürokratiemonster geschaffen wird.",0,0,16/10_3777.txt,1510,1621,16/10_3777.txt
Dadurch entsteht Rechtsunsicherheit und den individuellen (moralischen) Vorstellungen der im Einzelfall zuständigen Steuerbehörden wird viel Raum überlassen.,0,0,53/22_4469.txt,537,694,53/22_4469.txt
"Doch nicht nur Käfer, Pilze und andere Schädlinge, sondern auch der Klimawandel bedroht den Wald.",1,1,27/14_046.txt,15320,15417,27/14_046.txt
Nur gerade ein Zehntel der untersuchten Gebiete kann als strukturreich bezeichnet werden.,1,1,6/04_3415.txt,573,662,6/04_3415.txt
"Dieses Versprechen gab er gegenüber den Unterzeichnern der Volksinitiative für menschenwürdige Fortpflanzung ab, die in der Volksabstimmung mit 71,8 Prozent verworfen wurde.",0,0,3/02_3550.txt,1624,1799,3/02_3550.txt
Der Bundesrat hat diesen Auftrag für wissenschaftliche Auswertungen wahrgenommen.,0,0,16/10_3205.txt,830,911,16/10_3205.txt
"Denn Aussagen wie natürlich, biologisch abbaubar, umweltfreundlich, klinisch getestet oder von Ärzten empfohlen, wie sie heute offensichtlich zu Werbezwecken verbreitet eingesetzt werden, sind an keinen Referenzrahmen gebunden und können somit uneingeschränkt verwendet werden.",0,0,41/19_4220.txt,1524,1811,41/19_4220.txt
Analyse hydrologique. erarbeitet und darin konkrete Vorschläge zur Verbesserung des biologischen Gleichgewichts des Doubs formuliert.,1,1,23/12_4144.txt,1386,1520,23/12_4144.txt
Leider verzichtet der Bundesrat aber bei Vergewaltigung und anderen Sexualdelikten auf eine Erhöhung der Strafandrohung.,0,0,16/10_3719.txt,192,312,16/10_3719.txt
"Dazu soll eine Umfrage in den Kantonen durchgeführt werden, welche neben den genannten Fragen auch weitere Fragestellungen beinhalten kann.",0,0,16/10_3693.txt,1942,2081,16/10_3693.txt
Wie viele Tiere werden dafür verwendet?3.,0,0,8/05_5189.txt,253,294,8/05_5189.txt
"In der integrierten Produktion (IP Suisse), im biologischen Landbau (Bio Suisse-Knospe) sowie bei den meisten Erzeugnissen mit kontrollierter Herkunftsbezeichnung ist der Verzicht auf Agro-Gentechnik Bestandteil der Richtlinien.",0,0,9/06_3577.txt,461,689,9/06_3577.txt
Natur und Heimatschutzkom mission und des Schweiz.,1,1,65/83_422.txt,1278,1328,65/83_422.txt
"Der Bundesrat wird beauftragt, den Leistungsauftrag von Swissinfo ab dem Jahr 2012 um ein russischsprachiges Angebot zu ergänzen.",0,0,16/10_3376.txt,0,129,16/10_3376.txt
"Ein notwendiges Moratorium bestätigt der Bundesrat, dass gemäss neuerer Forschung die kommerzielle Nutzung des Meeresbodens unter Anwendung der geltenden Regeln der ISA dem angezeigten Schutz der Meeresumwelt nicht genügen könnte.",1,1,50/21_4582.txt,655,888,50/21_4582.txt
"Es sind Arbeitnehmende, die weniger als zwanzig Kilometer von der Grenze entfernt wohnen und im Prinzip täglich nach Hause zurückkehren.",0,0,48/21_056.txt,5607,5743,48/21_056.txt
"In den letzten Jahren wurden mit grossen nationalen wissenschaftlichen Studien wie CCHydro, CCWasserkraft, NFP61 sehr solide Grundlagen geschaffen, um abzuschätzen, wie sich der Klimawandel auf Gletscher, Wasserhaushalt und Morphologie der Alpen auswirken könnte.",1,1,26/13_4267.txt,785,1048,26/13_4267.txt
